Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-4.16333634234434E-17,1.38777878078145E-17,-2.08166817117217E-17,0,0,0,0.0134048748255871,8.15664414581191E-06,-4.92549658828376E-19,1.42746937066133E-20,2.30160219812119E-05,2.92983084473352E-20,3.11637295438067E-05,0,0,0,0,0,0,package://arm3/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://arm3/meshes/base_link.STL,,01下固定板2mm-1,坐标系1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,0.0920609232387273,-0.00496817793925926,-0.00259994883421994,0,0,0,0.250946449257902,0.000195452864570895,3.28012695923891E-06,-1.73763099753132E-07,0.000348150687647112,3.76423514416653E-08,0.000512735677284907,0,0,0,0,0,0,package://arm3/meshes/link1.STL,1,1,1,1,0,0,0,0,0,0,package://arm3/meshes/link1.STL,,rs01电机1-1;底板-2;压轴承打印件-1;打印件上压片2mm-1;轴承上垫片-1;轴承中上垫片5mm-1;铝管15.15.2601-1;滑轮-1;舵机连接打印件-1;asm-RDS5160-1/asm-RDS5160.stp-1/DG.stp-1;舵机固定板2mm-1;asm-RDS5160-1/asm-RDS5160.stp-1/LVKE-6530.stp-1;asm-RDS5160-1/asm-RDS5160.stp-1/SG.stp-1,坐标系2,基准轴2,joint1,revolute,0,0,0.0435,0,0,0,base_link,0,0,-1,0,0,0,0,,,,,,,,
link2,0.179916394842841,0.0169984712728847,0.0197096590082221,0,0,0,0.101323280514315,1.71897165587954E-05,1.98661727395456E-07,1.92073683498403E-07,0.000153609351059155,-1.54564683448125E-06,0.000158793556791259,0,0,0,0,0,0,package://arm3/meshes/link2.STL,1,1,1,1,0,0,0,0,0,0,package://arm3/meshes/link2.STL,,60kg舵机转接2mm-1;铝管15.15.260-2;60kg舵机转接外2mm-1;60kg舵机连接打印件-1;60kg舵机连接片2mm-1;asm-RDS5160-2/asm-RDS5160.stp-1/SG.stp-1;asm-RDS5160-2/asm-RDS5160.stp-1/LVKE-6530.stp-1;asm-RDS5160-2/asm-RDS5160.stp-1/DG.stp-1,坐标系3,基准轴3,joint2,revolute,0.26,0.0162,0.009,1.5708,0,-3.1416,link1,0,0,-1,0,0,0,0,,,,,,,,
link3,0.182111999457503,-0.0102357254148232,-0.0064873594628372,0,0,0,0.0609202921364479,7.44653382060515E-06,-2.45076808200562E-07,7.66769562847702E-09,0.000147772433861992,-6.5904787849238E-08,0.000144927471263285,0,0,0,0,0,0,package://arm3/meshes/link3.STL,1,1,1,1,0,0,0,0,0,0,package://arm3/meshes/link3.STL,,60kg舵机转接2mm-3;铝管15.15.280-3;60kg舵机转接外2mm-2;35kg舵机连接片2mm-1;TBS-K25单轴舵机-1;舵机转接二号.step-1,坐标系4,基准轴4,joint3,revolute,0.224,0.0243,-0.0087,0,0,3.1416,link2,0,0,1,0,0,0,0,,,,,,,,
link4,0.0526633455250138,0.00467442477991548,-0.026120249355349,0,0,0,0.0555492180755332,3.29855114172862E-05,-4.94697293645599E-06,5.26054002825307E-07,4.3307924599691E-05,1.7103722203537E-07,2.92398546244003E-05,0,0,0,0,0,0,package://arm3/meshes/link4.STL,1,1,1,1,0,0,0,0,0,0,package://arm3/meshes/link4.STL,,末端吸盘连接打印件.step-1;F686ZZx1-1;摄像头简图-1,坐标系5,基准轴5,joint4,revolute,0.238,-0.0175,0.021,0,0,-1.5708,link3,0,0,-1,0,0,0,0,,,,,,,,
link5,2.9692609482268E-11,-5.18379228431343E-11,-0.0186321334399323,0,0,0,0.0226058648535915,4.59581113193459E-06,-4.2351647362715E-22,2.53216413682963E-21,4.59581113193459E-06,3.54199674794229E-20,5.31545952653216E-06,0,0,0,0,0,0,package://arm3/meshes/link5.STL,1,1,1,1,0,0,0,0,0,0,package://arm3/meshes/link5.STL,,吸盘套组-2/吸盘ZP50HBN-1;吸盘套组-2/吸盘套装-1,坐标系6,基准轴6,joint5,fixed,0.1058,0.0275,-0.026,0,1.5708,0,link4,0,0,0,,,,,,,,,,,,
